pair_ID	entailment_judgment	relatedness_score
7437	NEUTRAL	0.4
7438	NEUTRAL	0.4
7441	NEUTRAL	0.4
7444	ENTAILMENT	0.583333333333
7446	ENTAILMENT	0.888888888889
7451	CONTRADICTION	0.0
7452	CONTRADICTION	0.0
7454	CONTRADICTION	0.0
7455	ENTAILMENT	0.857142857143
7457	NEUTRAL	0.4
7459	NEUTRAL	0.333333333333
7461	CONTRADICTION	0.0
7462	CONTRADICTION	0.0
7468	ENTAILMENT	1.0
7470	ENTAILMENT	0.769230769231
7472	NEUTRAL	0.153846153846
7474	NEUTRAL	0.230769230769
7476	NEUTRAL	0.230769230769
7479	ENTAILMENT	0.916666666667
7481	NEUTRAL	0.333333333333
7483	NEUTRAL	0.3125
7485	NEUTRAL	0.333333333333
7486	ENTAILMENT	1.0
7487	ENTAILMENT	0.6
7491	NEUTRAL	0.4
7492	NEUTRAL	0.5
7493	NEUTRAL	0.4
7496	NEUTRAL	0.428571428571
7497	ENTAILMENT	0.882352941176
7499	ENTAILMENT	1.0
7503	NEUTRAL	0.333333333333
7504	NEUTRAL	0.0666666666667
7505	NEUTRAL	0.333333333333
7506	ENTAILMENT	1.0
7507	ENTAILMENT	0.777777777778
7508	ENTAILMENT	0.875
7509	ENTAILMENT	0.777777777778
7511	NEUTRAL	0.444444444444
7516	ENTAILMENT	0.714285714286
7522	NEUTRAL	0.230769230769
7525	ENTAILMENT	0.846153846154
7526	ENTAILMENT	0.769230769231
7527	ENTAILMENT	0.727272727273
7532	NEUTRAL	0.0769230769231
7534	NEUTRAL	0.166666666667
7537	ENTAILMENT	0.857142857143
7539	ENTAILMENT	0.833333333333
7542	NEUTRAL	0.2
7543	NEUTRAL	0.3
7545	NEUTRAL	0.3
7547	ENTAILMENT	0.75
7549	ENTAILMENT	0.714285714286
7550	ENTAILMENT	0.857142857143
7551	ENTAILMENT	0.714285714286
7553	ENTAILMENT	0.625
7554	ENTAILMENT	0.857142857143
7556	ENTAILMENT	0.909090909091
7557	ENTAILMENT	0.9
7558	NEUTRAL	0.5
7559	ENTAILMENT	0.7
7561	NEUTRAL	0.181818181818
7563	NEUTRAL	0.230769230769
7564	NEUTRAL	0.272727272727
7567	ENTAILMENT	0.857142857143
7569	ENTAILMENT	0.75
7572	NEUTRAL	0.4
7573	NEUTRAL	0.4
7576	ENTAILMENT	0.9
7577	ENTAILMENT	0.8
7580	NEUTRAL	0.222222222222
7581	NEUTRAL	0.222222222222
7583	NEUTRAL	0.4
7587	ENTAILMENT	0.875
7588	ENTAILMENT	0.875
7594	NEUTRAL	0.285714285714
7599	ENTAILMENT	0.75
7603	NEUTRAL	0.5
7606	ENTAILMENT	0.714285714286
7608	ENTAILMENT	0.75
7609	ENTAILMENT	0.909090909091
7611	NEUTRAL	0.272727272727
7612	NEUTRAL	0.4
7613	NEUTRAL	0.2
7616	ENTAILMENT	0.833333333333
7618	ENTAILMENT	0.923076923077
7619	ENTAILMENT	0.583333333333
7622	NEUTRAL	0.25
7625	NEUTRAL	0.25
7629	ENTAILMENT	0.75
7630	NEUTRAL	0.5
7634	ENTAILMENT	0.5625
7636	ENTAILMENT	0.9
7638	ENTAILMENT	0.818181818182
7639	ENTAILMENT	0.666666666667
7641	NEUTRAL	0.272727272727
7642	NEUTRAL	0.444444444444
7643	NEUTRAL	0.272727272727
7647	ENTAILMENT	0.8
7648	ENTAILMENT	0.909090909091
7651	NEUTRAL	0.333333333333
7652	NEUTRAL	0.363636363636
7653	NEUTRAL	0.4
7654	NEUTRAL	0.4
7657	ENTAILMENT	0.777777777778
7658	ENTAILMENT	0.714285714286
7659	ENTAILMENT	0.857142857143
7660	NEUTRAL	0.125
7662	NEUTRAL	0.375
7665	NEUTRAL	0.375
7666	ENTAILMENT	0.909090909091
7668	ENTAILMENT	0.571428571429
7669	ENTAILMENT	0.6
7670	NEUTRAL	0.363636363636
7672	NEUTRAL	0.363636363636
7675	ENTAILMENT	0.8
7678	ENTAILMENT	1.0
7680	NEUTRAL	0.25
7681	NEUTRAL	0.25
7682	NEUTRAL	0.2
7687	ENTAILMENT	0.846153846154
7688	ENTAILMENT	0.833333333333
7689	ENTAILMENT	0.8
7692	NEUTRAL	0.333333333333
7697	ENTAILMENT	0.75
7699	ENTAILMENT	0.875
7700	NEUTRAL	0.125
7701	NEUTRAL	0.125
7702	NEUTRAL	0.285714285714
7703	NEUTRAL	0.142857142857
7707	ENTAILMENT	0.666666666667
7711	NEUTRAL	0.428571428571
7712	NEUTRAL	0.461538461538
7714	NEUTRAL	0.461538461538
7716	ENTAILMENT	0.846153846154
7719	NEUTRAL	0.454545454545
7722	NEUTRAL	0.384615384615
7723	NEUTRAL	0.454545454545
7724	ENTAILMENT	0.866666666667
7728	NEUTRAL	0.25
7729	CONTRADICTION	0.0
7731	CONTRADICTION	0.0
7732	CONTRADICTION	0.0
7733	CONTRADICTION	0.0
7739	NEUTRAL	0.125
7740	NEUTRAL	0.142857142857
7741	NEUTRAL	0.125
7742	NEUTRAL	0.125
7744	ENTAILMENT	1.0
7746	ENTAILMENT	0.666666666667
7747	ENTAILMENT	0.833333333333
7751	NEUTRAL	0.166666666667
7752	NEUTRAL	0.125
7753	NEUTRAL	0.2
7754	NEUTRAL	0.166666666667
7755	ENTAILMENT	0.888888888889
7757	ENTAILMENT	0.857142857143
7760	NEUTRAL	0.375
7763	NEUTRAL	0.333333333333
7764	NEUTRAL	0.25
7768	ENTAILMENT	1.0
7769	ENTAILMENT	0.75
7771	NEUTRAL	0.5
7776	NEUTRAL	0.5
7777	ENTAILMENT	0.916666666667
7778	ENTAILMENT	0.916666666667
7779	ENTAILMENT	0.9
7780	ENTAILMENT	0.9
7781	NEUTRAL	0.181818181818
7782	NEUTRAL	0.272727272727
7784	NEUTRAL	0.166666666667
7785	NEUTRAL	0.181818181818
7787	ENTAILMENT	0.7
7790	CONTRADICTION	0.0
7792	CONTRADICTION	0.0
7793	CONTRADICTION	0.0
7794	CONTRADICTION	0.0
7798	ENTAILMENT	0.857142857143
7804	ENTAILMENT	0.8
7805	ENTAILMENT	0.8
7807	ENTAILMENT	0.777777777778
7808	NEUTRAL	0.285714285714
7810	NEUTRAL	0.142857142857
7811	NEUTRAL	0.142857142857
7813	ENTAILMENT	0.833333333333
7817	NEUTRAL	0.3
7819	NEUTRAL	0.3
7821	NEUTRAL	0.3
7822	ENTAILMENT	0.857142857143
7823	ENTAILMENT	0.857142857143
7834	ENTAILMENT	0.714285714286
7836	ENTAILMENT	0.714285714286
7838	ENTAILMENT	0.8
7839	ENTAILMENT	1.0
7841	ENTAILMENT	0.857142857143
7844	NEUTRAL	0.285714285714
7847	NEUTRAL	0.142857142857
7849	ENTAILMENT	0.909090909091
7851	ENTAILMENT	0.909090909091
7859	ENTAILMENT	0.833333333333
7861	ENTAILMENT	0.75
7864	NEUTRAL	0.333333333333
7866	NEUTRAL	0.5
7867	ENTAILMENT	0.875
7868	ENTAILMENT	0.875
7869	ENTAILMENT	0.75
7872	NEUTRAL	0.4
7875	NEUTRAL	0.5
7876	NEUTRAL	0.5
7878	ENTAILMENT	0.571428571429
7881	ENTAILMENT	0.888888888889
7884	NEUTRAL	0.444444444444
7887	ENTAILMENT	0.9
7888	ENTAILMENT	0.909090909091
7890	ENTAILMENT	0.9
7891	ENTAILMENT	0.727272727273
7892	ENTAILMENT	0.7
7893	ENTAILMENT	0.7
7896	ENTAILMENT	0.666666666667
7898	ENTAILMENT	1.0
7899	ENTAILMENT	0.916666666667
7900	NEUTRAL	0.166666666667
7902	NEUTRAL	0.0833333333333
7903	NEUTRAL	0.166666666667
7906	ENTAILMENT	0.857142857143
7909	ENTAILMENT	0.916666666667
7912	NEUTRAL	0.307692307692
7917	ENTAILMENT	0.8
7921	NEUTRAL	0.333333333333
7923	NEUTRAL	0.428571428571
7925	ENTAILMENT	0.875
7926	ENTAILMENT	0.875
7927	ENTAILMENT	0.857142857143
7933	NEUTRAL	0.125
7934	ENTAILMENT	0.625
7935	ENTAILMENT	0.714285714286
7936	ENTAILMENT	0.75
7939	NEUTRAL	0.0833333333333
7940	NEUTRAL	0.0833333333333
7946	ENTAILMENT	0.818181818182
7949	NEUTRAL	0.111111111111
7953	ENTAILMENT	0.888888888889
7954	ENTAILMENT	0.75
7957	NEUTRAL	0.363636363636
7959	NEUTRAL	0.3
7963	ENTAILMENT	0.875
7964	ENTAILMENT	0.75
7966	NEUTRAL	0.375
7967	NEUTRAL	0.375
7971	NEUTRAL	0.375
7972	ENTAILMENT	0.888888888889
7973	ENTAILMENT	0.777777777778
7976	NEUTRAL	0.4
7977	NEUTRAL	0.333333333333
7980	NEUTRAL	0.444444444444
7981	ENTAILMENT	0.727272727273
7985	NEUTRAL	0.428571428571
7986	NEUTRAL	0.444444444444
7987	NEUTRAL	0.555555555556
7989	NEUTRAL	0.363636363636
7990	NEUTRAL	0.444444444444
7993	ENTAILMENT	0.875
7995	ENTAILMENT	0.888888888889
7996	NEUTRAL	0.333333333333
7998	NEUTRAL	0.222222222222
7999	NEUTRAL	0.333333333333
8002	ENTAILMENT	0.8
8005	CONTRADICTION	0.0
8006	CONTRADICTION	0.0
8010	ENTAILMENT	0.923076923077
8012	ENTAILMENT	0.666666666667
8014	NEUTRAL	0.153846153846
8018	NEUTRAL	0.230769230769
8021	ENTAILMENT	0.857142857143
8024	NEUTRAL	0.428571428571
8025	NEUTRAL	0.285714285714
8028	ENTAILMENT	0.833333333333
8029	ENTAILMENT	0.75
8031	ENTAILMENT	0.857142857143
8032	NEUTRAL	0.166666666667
8037	ENTAILMENT	1.0
8038	ENTAILMENT	0.888888888889
8039	ENTAILMENT	0.833333333333
8040	ENTAILMENT	0.833333333333
8041	NEUTRAL	0.375
8044	NEUTRAL	0.444444444444
8047	ENTAILMENT	0.909090909091
8049	ENTAILMENT	0.888888888889
8050	ENTAILMENT	0.727272727273
8055	ENTAILMENT	0.666666666667
8058	ENTAILMENT	0.888888888889
8059	NEUTRAL	0.117647058824
8060	NEUTRAL	0.0588235294118
8064	ENTAILMENT	0.8
8065	ENTAILMENT	0.8
8067	ENTAILMENT	0.833333333333
8068	ENTAILMENT	0.666666666667
8069	NEUTRAL	0.5
8071	NEUTRAL	0.333333333333
8072	NEUTRAL	0.5
8073	ENTAILMENT	0.923076923077
8076	ENTAILMENT	0.888888888889
8077	NEUTRAL	0.307692307692
8079	NEUTRAL	0.384615384615
8084	ENTAILMENT	0.875
8089	ENTAILMENT	0.6
8090	ENTAILMENT	0.636363636364
8091	ENTAILMENT	0.777777777778
8092	ENTAILMENT	0.875
8093	ENTAILMENT	0.625
8094	ENTAILMENT	0.833333333333
8095	NEUTRAL	0.25
8096	NEUTRAL	0.25
8104	NEUTRAL	0.272727272727
8105	NEUTRAL	0.363636363636
8108	NEUTRAL	0.333333333333
8109	ENTAILMENT	0.9
8110	ENTAILMENT	0.9
8112	ENTAILMENT	0.857142857143
8119	ENTAILMENT	0.857142857143
8120	ENTAILMENT	0.6
8121	ENTAILMENT	0.6
8124	CONTRADICTION	0.0
8126	CONTRADICTION	0.0
8127	NEUTRAL	0.555555555556
8129	ENTAILMENT	0.9
8130	ENTAILMENT	0.9
8134	NEUTRAL	0.3
8136	ENTAILMENT	0.75
8143	NEUTRAL	0.428571428571
8145	ENTAILMENT	0.857142857143
8147	ENTAILMENT	0.8
8152	NEUTRAL	0.2
8155	ENTAILMENT	0.8
8156	ENTAILMENT	0.818181818182
8157	ENTAILMENT	0.769230769231
8158	NEUTRAL	0.0909090909091
8159	NEUTRAL	0.153846153846
8161	NEUTRAL	0.2
8162	NEUTRAL	0.2
8165	ENTAILMENT	0.866666666667
8168	NEUTRAL	0.538461538462
8173	ENTAILMENT	0.857142857143
8175	ENTAILMENT	0.8
8177	NEUTRAL	0.4
8179	NEUTRAL	0.5
8180	ENTAILMENT	0.6
8184	ENTAILMENT	0.857142857143
8186	ENTAILMENT	0.714285714286
8187	ENTAILMENT	0.833333333333
8189	ENTAILMENT	0.833333333333
8190	ENTAILMENT	0.916666666667
8191	ENTAILMENT	0.846153846154
8192	ENTAILMENT	0.909090909091
8194	NEUTRAL	0.333333333333
8195	NEUTRAL	0.333333333333
8196	NEUTRAL	0.333333333333
8199	ENTAILMENT	0.833333333333
8200	ENTAILMENT	0.833333333333
8201	ENTAILMENT	0.857142857143
8206	NEUTRAL	0.428571428571
8210	ENTAILMENT	0.625
8211	ENTAILMENT	0.7
8213	NEUTRAL	0.3
8215	NEUTRAL	0.333333333333
8216	NEUTRAL	0.3
8217	ENTAILMENT	0.875
8219	ENTAILMENT	0.857142857143
8223	NEUTRAL	0.428571428571
8225	NEUTRAL	0.375
8227	ENTAILMENT	0.833333333333
8228	ENTAILMENT	0.833333333333
8230	NEUTRAL	0.5
8233	NEUTRAL	0.333333333333
8246	ENTAILMENT	1.0
8247	ENTAILMENT	0.9
8248	NEUTRAL	0.5
8249	NEUTRAL	0.4
8251	NEUTRAL	0.4
8258	NEUTRAL	0.5
8264	ENTAILMENT	1.0
8266	NEUTRAL	0.181818181818
8267	NEUTRAL	0.181818181818
8269	NEUTRAL	0.181818181818
8272	ENTAILMENT	0.785714285714
8274	ENTAILMENT	0.8
8276	NEUTRAL	0.214285714286
8277	NEUTRAL	0.214285714286
8281	ENTAILMENT	0.875
8282	ENTAILMENT	0.888888888889
8283	ENTAILMENT	0.888888888889
8285	NEUTRAL	0.555555555556
8288	NEUTRAL	0.555555555556
8289	ENTAILMENT	0.6
8294	NEUTRAL	0.4
8296	NEUTRAL	0.333333333333
8300	ENTAILMENT	0.666666666667
8304	NEUTRAL	0.333333333333
8305	NEUTRAL	0.4
8306	ENTAILMENT	0.6
8307	ENTAILMENT	0.888888888889
8312	CONTRADICTION	0.0
8314	CONTRADICTION	0.0
8316	ENTAILMENT	0.8
8317	NEUTRAL	0.5
8321	NEUTRAL	0.2
8323	NEUTRAL	0.166666666667
8325	ENTAILMENT	0.916666666667
8327	ENTAILMENT	0.818181818182
8328	ENTAILMENT	0.916666666667
8329	NEUTRAL	0.25
8330	NEUTRAL	0.25
8331	NEUTRAL	0.272727272727
8333	NEUTRAL	0.25
8335	ENTAILMENT	0.8
8336	ENTAILMENT	0.777777777778
8338	ENTAILMENT	0.714285714286
8339	NEUTRAL	0.444444444444
8340	NEUTRAL	0.444444444444
8345	ENTAILMENT	0.928571428571
8347	NEUTRAL	0.428571428571
8349	NEUTRAL	0.428571428571
8351	NEUTRAL	0.428571428571
8352	ENTAILMENT	0.888888888889
8355	ENTAILMENT	0.9
8356	ENTAILMENT	0.7
8358	ENTAILMENT	0.7
8360	ENTAILMENT	0.7
8363	ENTAILMENT	0.916666666667
8366	ENTAILMENT	0.636363636364
8367	NEUTRAL	0.545454545455
8368	NEUTRAL	0.454545454545
8374	NEUTRAL	0.4
8376	NEUTRAL	0.428571428571
8377	NEUTRAL	0.214285714286
8379	ENTAILMENT	0.857142857143
8381	ENTAILMENT	0.625
8384	NEUTRAL	0.375
8388	ENTAILMENT	0.888888888889
8396	NEUTRAL	0.2
8400	ENTAILMENT	0.75
8406	ENTAILMENT	0.857142857143
8407	ENTAILMENT	0.857142857143
8409	ENTAILMENT	0.857142857143
8412	ENTAILMENT	0.857142857143
8417	ENTAILMENT	0.625
8419	NEUTRAL	0.25
8421	NEUTRAL	0.166666666667
8424	ENTAILMENT	0.888888888889
8425	ENTAILMENT	0.875
8426	ENTAILMENT	0.8
8430	CONTRADICTION	0.0
8431	CONTRADICTION	0.0
8434	ENTAILMENT	0.875
8435	ENTAILMENT	0.916666666667
8437	NEUTRAL	0.333333333333
8441	NEUTRAL	0.363636363636
8444	ENTAILMENT	0.615384615385
8446	NEUTRAL	0.538461538462
8449	ENTAILMENT	0.6
8452	ENTAILMENT	0.777777777778
8453	ENTAILMENT	0.833333333333
8455	NEUTRAL	0.285714285714
8456	NEUTRAL	0.285714285714
8457	NEUTRAL	0.285714285714
8458	NEUTRAL	0.222222222222
8459	NEUTRAL	0.285714285714
8460	ENTAILMENT	0.857142857143
8462	ENTAILMENT	0.923076923077
8469	ENTAILMENT	0.9
8470	ENTAILMENT	0.9
8474	NEUTRAL	0.1875
8475	NEUTRAL	0.1875
8476	NEUTRAL	0.1875
8479	ENTAILMENT	0.888888888889
8481	ENTAILMENT	0.777777777778
8482	NEUTRAL	0.444444444444
8483	NEUTRAL	0.333333333333
8484	NEUTRAL	0.375
8486	NEUTRAL	0.333333333333
8489	ENTAILMENT	0.625
8490	ENTAILMENT	0.833333333333
8492	NEUTRAL	0.333333333333
8493	NEUTRAL	0.333333333333
8494	NEUTRAL	0.333333333333
8501	ENTAILMENT	0.6
8502	NEUTRAL	0.5
8504	ENTAILMENT	0.75
8506	ENTAILMENT	0.888888888889
8507	ENTAILMENT	0.909090909091
8511	NEUTRAL	0.454545454545
8512	NEUTRAL	0.454545454545
8514	ENTAILMENT	0.888888888889
8516	ENTAILMENT	0.833333333333
8517	ENTAILMENT	0.916666666667
8520	ENTAILMENT	0.583333333333
8521	ENTAILMENT	0.583333333333
8524	ENTAILMENT	0.8
8525	ENTAILMENT	0.7
8528	CONTRADICTION	0.0
8529	NEUTRAL	0.125
8530	CONTRADICTION	0.0
8532	ENTAILMENT	0.833333333333
8536	NEUTRAL	0.333333333333
8537	NEUTRAL	0.333333333333
8538	NEUTRAL	0.333333333333
8541	ENTAILMENT	0.714285714286
8543	ENTAILMENT	0.571428571429
8551	ENTAILMENT	0.8
8555	NEUTRAL	0.5
8561	ENTAILMENT	0.875
8562	ENTAILMENT	0.777777777778
8563	NEUTRAL	0.222222222222
8564	NEUTRAL	0.333333333333
8566	NEUTRAL	0.375
8567	NEUTRAL	0.333333333333
8569	ENTAILMENT	0.909090909091
8571	ENTAILMENT	0.636363636364
8572	NEUTRAL	0.454545454545
8574	NEUTRAL	0.181818181818
8578	ENTAILMENT	0.75
8581	NEUTRAL	0.166666666667
8582	NEUTRAL	0.181818181818
8584	NEUTRAL	0.0909090909091
8586	ENTAILMENT	0.625
8588	ENTAILMENT	0.928571428571
8589	ENTAILMENT	0.928571428571
8590	NEUTRAL	0.214285714286
8593	NEUTRAL	0.214285714286
8594	NEUTRAL	0.214285714286
8596	ENTAILMENT	0.909090909091
8597	NEUTRAL	0.5
8598	ENTAILMENT	0.7
8600	NEUTRAL	0.363636363636
8601	NEUTRAL	0.454545454545
8606	ENTAILMENT	0.8
8607	ENTAILMENT	0.714285714286
8608	ENTAILMENT	0.571428571429
8609	NEUTRAL	0.428571428571
8610	NEUTRAL	0.428571428571
8611	NEUTRAL	0.428571428571
8613	ENTAILMENT	0.7
8614	ENTAILMENT	0.888888888889
8618	NEUTRAL	0.222222222222
8620	NEUTRAL	0.111111111111
8622	ENTAILMENT	0.777777777778
8624	ENTAILMENT	0.8
8626	NEUTRAL	0.285714285714
8627	CONTRADICTION	0.0
8629	NEUTRAL	0.333333333333
8630	NEUTRAL	0.285714285714
8631	ENTAILMENT	0.888888888889
8635	NEUTRAL	0.444444444444
8636	NEUTRAL	0.333333333333
8637	NEUTRAL	0.333333333333
8639	NEUTRAL	0.444444444444
8645	NEUTRAL	0.25
8646	NEUTRAL	0.166666666667
8647	NEUTRAL	0.166666666667
8649	NEUTRAL	0.0833333333333
8651	ENTAILMENT	0.571428571429
8656	NEUTRAL	0.285714285714
8657	NEUTRAL	0.5
8663	ENTAILMENT	0.875
8664	NEUTRAL	0.142857142857
8665	NEUTRAL	0.125
8668	NEUTRAL	0.142857142857
8669	ENTAILMENT	0.833333333333
8674	NEUTRAL	0.222222222222
8675	NEUTRAL	0.222222222222
8676	NEUTRAL	0.222222222222
8679	ENTAILMENT	0.833333333333
8680	ENTAILMENT	0.916666666667
8683	CONTRADICTION	0.0
8684	CONTRADICTION	0.0
8685	CONTRADICTION	0.0
8686	CONTRADICTION	0.0
8689	ENTAILMENT	0.666666666667
8690	ENTAILMENT	0.857142857143
8691	NEUTRAL	0.555555555556
8692	ENTAILMENT	0.571428571429
8696	ENTAILMENT	0.714285714286
8697	ENTAILMENT	0.875
8699	ENTAILMENT	0.888888888889
8702	NEUTRAL	0.333333333333
8705	ENTAILMENT	0.888888888889
8708	ENTAILMENT	0.9
8709	NEUTRAL	0.333333333333
8712	NEUTRAL	0.3
8716	ENTAILMENT	0.857142857143
8719	NEUTRAL	0.285714285714
8724	ENTAILMENT	0.9
8728	NEUTRAL	0.555555555556
8738	NEUTRAL	0.5
8739	ENTAILMENT	0.666666666667
8741	ENTAILMENT	0.909090909091
8742	ENTAILMENT	0.909090909091
8743	ENTAILMENT	0.777777777778
8746	ENTAILMENT	0.636363636364
8748	ENTAILMENT	0.636363636364
8749	ENTAILMENT	0.636363636364
8750	ENTAILMENT	0.7
8751	ENTAILMENT	0.9
8753	ENTAILMENT	0.888888888889
8756	NEUTRAL	0.5
8757	NEUTRAL	0.3
8759	ENTAILMENT	0.8
8760	ENTAILMENT	0.666666666667
8766	NEUTRAL	0.111111111111
8767	NEUTRAL	0.111111111111
8768	ENTAILMENT	1.0
8775	NEUTRAL	0.222222222222
8777	ENTAILMENT	0.928571428571
8779	ENTAILMENT	0.909090909091
8781	NEUTRAL	0.428571428571
8783	ENTAILMENT	0.571428571429
8784	NEUTRAL	0.428571428571
8787	ENTAILMENT	0.6
8790	NEUTRAL	0.444444444444
8791	NEUTRAL	0.375
8794	NEUTRAL	0.5
8796	ENTAILMENT	0.857142857143
8800	ENTAILMENT	0.571428571429
8801	ENTAILMENT	0.75
8805	ENTAILMENT	0.8
8813	ENTAILMENT	0.833333333333
8814	ENTAILMENT	0.833333333333
8815	ENTAILMENT	1.0
8816	ENTAILMENT	0.714285714286
8822	ENTAILMENT	0.8
8823	ENTAILMENT	0.8
8830	NEUTRAL	0.272727272727
8834	ENTAILMENT	0.916666666667
8836	NEUTRAL	0.25
8838	NEUTRAL	0.166666666667
8842	ENTAILMENT	0.8
8844	NEUTRAL	0.333333333333
8846	NEUTRAL	0.3
8848	NEUTRAL	0.3
8852	ENTAILMENT	0.857142857143
8854	ENTAILMENT	0.625
8856	ENTAILMENT	0.857142857143
8858	ENTAILMENT	0.785714285714
8859	ENTAILMENT	0.923076923077
8862	NEUTRAL	0.461538461538
8867	NEUTRAL	0.25
8869	ENTAILMENT	0.75
8873	NEUTRAL	0.5
8875	NEUTRAL	0.25
8876	ENTAILMENT	0.75
8878	ENTAILMENT	0.833333333333
8879	ENTAILMENT	0.833333333333
8888	ENTAILMENT	0.8
8892	NEUTRAL	0.0625
8894	ENTAILMENT	0.571428571429
8901	NEUTRAL	0.333333333333
8902	NEUTRAL	0.333333333333
8903	ENTAILMENT	0.75
8907	NEUTRAL	0.272727272727
8908	NEUTRAL	0.142857142857
8913	ENTAILMENT	0.8
8914	ENTAILMENT	0.928571428571
8915	ENTAILMENT	0.928571428571
8916	NEUTRAL	0.142857142857
8917	NEUTRAL	0.214285714286
8918	NEUTRAL	0.142857142857
8924	ENTAILMENT	0.833333333333
8926	NEUTRAL	0.333333333333
8932	ENTAILMENT	0.916666666667
8934	NEUTRAL	0.388888888889
8936	NEUTRAL	0.4375
8937	NEUTRAL	0.470588235294
8941	ENTAILMENT	1.0
8942	ENTAILMENT	0.857142857143
8943	NEUTRAL	0.142857142857
8944	NEUTRAL	0.0714285714286
8945	NEUTRAL	0.214285714286
8948	ENTAILMENT	0.888888888889
8949	ENTAILMENT	0.888888888889
8952	NEUTRAL	0.555555555556
8955	NEUTRAL	0.555555555556
8956	ENTAILMENT	0.666666666667
8957	ENTAILMENT	0.909090909091
8958	ENTAILMENT	0.909090909091
8959	ENTAILMENT	0.777777777778
8961	NEUTRAL	0.272727272727
8964	NEUTRAL	0.272727272727
8965	NEUTRAL	0.272727272727
8966	ENTAILMENT	1.0
8967	ENTAILMENT	0.9
8972	ENTAILMENT	0.636363636364
8973	NEUTRAL	0.545454545455
8976	ENTAILMENT	0.875
8977	ENTAILMENT	0.714285714286
8978	ENTAILMENT	0.857142857143
8980	NEUTRAL	0.25
8982	NEUTRAL	0.25
8983	NEUTRAL	0.25
8987	ENTAILMENT	0.857142857143
8988	NEUTRAL	0.25
8992	NEUTRAL	0.428571428571
8994	ENTAILMENT	0.888888888889
8996	ENTAILMENT	0.6
8998	NEUTRAL	0.1
8999	NEUTRAL	0.444444444444
9000	NEUTRAL	0.5
9001	NEUTRAL	0.333333333333
9005	ENTAILMENT	0.857142857143
9006	ENTAILMENT	0.857142857143
9011	ENTAILMENT	0.571428571429
9015	ENTAILMENT	0.785714285714
9017	NEUTRAL	0.0714285714286
9019	CONTRADICTION	0.0
9021	CONTRADICTION	0.0
9024	ENTAILMENT	0.875
9028	NEUTRAL	0.125
9030	NEUTRAL	0.125
9031	ENTAILMENT	0.666666666667
9033	ENTAILMENT	0.875
9035	NEUTRAL	0.25
9037	NEUTRAL	0.222222222222
9038	NEUTRAL	0.285714285714
9039	NEUTRAL	0.285714285714
9040	ENTAILMENT	0.666666666667
9041	ENTAILMENT	0.888888888889
9044	NEUTRAL	0.444444444444
9045	NEUTRAL	0.444444444444
9046	NEUTRAL	0.5
9050	ENTAILMENT	0.916666666667
9051	ENTAILMENT	0.818181818182
9053	NEUTRAL	0.5
9054	ENTAILMENT	0.583333333333
9058	ENTAILMENT	0.666666666667
9066	NEUTRAL	0.5
9067	ENTAILMENT	0.857142857143
9068	ENTAILMENT	0.857142857143
9070	ENTAILMENT	0.888888888889
9071	NEUTRAL	0.444444444444
9073	NEUTRAL	0.333333333333
9074	NEUTRAL	0.333333333333
9075	NEUTRAL	0.333333333333
9077	ENTAILMENT	0.833333333333
9078	ENTAILMENT	0.714285714286
9080	ENTAILMENT	0.666666666667
9083	NEUTRAL	0.428571428571
9085	ENTAILMENT	0.857142857143
9086	ENTAILMENT	0.857142857143
9090	CONTRADICTION	0.0
9094	ENTAILMENT	0.727272727273
9095	ENTAILMENT	0.909090909091
9096	ENTAILMENT	0.75
9097	ENTAILMENT	0.875
9098	NEUTRAL	0.272727272727
9099	NEUTRAL	0.181818181818
9101	NEUTRAL	0.181818181818
9103	ENTAILMENT	0.916666666667
9106	ENTAILMENT	0.909090909091
9108	NEUTRAL	0.25
9109	NEUTRAL	0.25
9110	NEUTRAL	0.230769230769
9113	ENTAILMENT	0.875
9117	NEUTRAL	0.230769230769
9126	NEUTRAL	0.0833333333333
9127	NEUTRAL	0.0833333333333
9129	NEUTRAL	0.0833333333333
9131	ENTAILMENT	0.818181818182
9133	ENTAILMENT	0.833333333333
9134	NEUTRAL	0.555555555556
9137	NEUTRAL	0.454545454545
9139	ENTAILMENT	1.0
9140	ENTAILMENT	0.666666666667
9141	ENTAILMENT	0.666666666667
9142	ENTAILMENT	0.857142857143
9146	ENTAILMENT	0.666666666667
9147	ENTAILMENT	0.666666666667
9148	ENTAILMENT	0.75
9150	ENTAILMENT	0.888888888889
9153	NEUTRAL	0.166666666667
9155	NEUTRAL	0.166666666667
9156	NEUTRAL	0.166666666667
9159	ENTAILMENT	1.0
9160	ENTAILMENT	0.857142857143
9161	NEUTRAL	0.333333333333
9167	ENTAILMENT	0.857142857143
9171	ENTAILMENT	0.625
9172	ENTAILMENT	0.625
9177	ENTAILMENT	0.7
9181	NEUTRAL	0.111111111111
9183	NEUTRAL	0.222222222222
9184	NEUTRAL	0.5
9185	ENTAILMENT	0.75
9186	ENTAILMENT	0.888888888889
9187	ENTAILMENT	0.8
9189	NEUTRAL	0.2
9192	NEUTRAL	0.25
9193	ENTAILMENT	0.923076923077
9194	ENTAILMENT	0.923076923077
9196	ENTAILMENT	0.9
9206	NEUTRAL	0.0769230769231
9208	NEUTRAL	0.0909090909091
9212	ENTAILMENT	0.777777777778
9213	ENTAILMENT	0.571428571429
9215	CONTRADICTION	0.0
9222	ENTAILMENT	0.75
