pair_ID	relatedness_score	entailment_judgment
3481	3.382480	CONTRADICTION
3482	3.783738	ENTAILMENT
3483	3.753692	ENTAILMENT
3489	3.885001	NEUTRAL
3490	3.329274	NEUTRAL
3493	3.373516	NEUTRAL
3497	2.729492	ENTAILMENT
3498	2.992418	NEUTRAL
3499	3.726436	ENTAILMENT
3502	3.225103	CONTRADICTION
3506	3.153920	NEUTRAL
3509	3.050717	NEUTRAL
3513	3.384968	NEUTRAL
3515	3.180876	ENTAILMENT
3519	2.657685	NEUTRAL
3520	2.177991	NEUTRAL
3521	3.049185	NEUTRAL
3522	3.369988	NEUTRAL
3523	2.809371	NEUTRAL
3524	3.294656	NEUTRAL
3525	3.373514	CONTRADICTION
3526	2.834203	NEUTRAL
3527	3.376996	ENTAILMENT
3531	2.729475	NEUTRAL
3532	3.777313	NEUTRAL
3535	3.107211	NEUTRAL
3540	3.152917	NEUTRAL
3545	2.154685	NEUTRAL
3550	3.474120	NEUTRAL
3551	3.114602	NEUTRAL
3553	3.551134	CONTRADICTION
3555	3.235411	ENTAILMENT
3557	2.265984	NEUTRAL
3558	3.180621	NEUTRAL
3559	3.609115	NEUTRAL
3560	2.563507	NEUTRAL
3562	2.949303	NEUTRAL
3563	3.794336	NEUTRAL
3564	2.702259	NEUTRAL
3570	3.374640	NEUTRAL
3573	2.518005	NEUTRAL
3575	3.230725	NEUTRAL
3578	2.739041	NEUTRAL
3581	2.638636	NEUTRAL
3583	2.708697	NEUTRAL
3585	2.550442	CONTRADICTION
3587	3.416292	ENTAILMENT
3588	2.729062	NEUTRAL
3590	1.869072	NEUTRAL
3591	3.057469	NEUTRAL
3593	3.191426	ENTAILMENT
3594	2.672710	NEUTRAL
3595	3.795411	ENTAILMENT
3596	3.318879	ENTAILMENT
3597	2.962979	NEUTRAL
3599	3.864857	NEUTRAL
3600	3.087822	ENTAILMENT
3601	3.448581	NEUTRAL
3604	3.805619	ENTAILMENT
3605	3.083707	NEUTRAL
3606	3.335413	ENTAILMENT
3608	3.046244	ENTAILMENT
3609	3.108019	ENTAILMENT
3610	2.512622	NEUTRAL
3612	2.612507	NEUTRAL
3613	2.351313	NEUTRAL
3615	3.358804	NEUTRAL
3616	2.327371	CONTRADICTION
3617	3.129475	ENTAILMENT
3619	2.923404	NEUTRAL
3621	3.375223	NEUTRAL
3622	2.760546	NEUTRAL
3628	3.324025	NEUTRAL
3631	2.216669	NEUTRAL
3632	3.023998	NEUTRAL
3634	2.043703	NEUTRAL
3636	3.162981	CONTRADICTION
3637	3.289958	NEUTRAL
3641	2.622728	NEUTRAL
3642	2.215467	NEUTRAL
3644	3.382533	ENTAILMENT
3645	3.051274	NEUTRAL
3648	3.440021	CONTRADICTION
3652	2.538955	NEUTRAL
3654	2.842207	NEUTRAL
3655	2.544742	NEUTRAL
3656	3.105454	NEUTRAL
3659	2.744036	ENTAILMENT
3660	2.530612	NEUTRAL
3662	2.733669	NEUTRAL
3663	2.601155	NEUTRAL
3664	2.773461	NEUTRAL
3665	2.391046	NEUTRAL
3667	3.178203	NEUTRAL
3671	2.105532	NEUTRAL
3674	2.900052	NEUTRAL
3675	2.510814	NEUTRAL
3676	2.543344	NEUTRAL
3677	3.352457	CONTRADICTION
3678	2.646781	NEUTRAL
3679	3.810593	CONTRADICTION
3681	3.394708	ENTAILMENT
3683	3.128201	NEUTRAL
3688	3.594444	ENTAILMENT
3698	3.527477	ENTAILMENT
3700	2.652009	NEUTRAL
3704	2.633564	NEUTRAL
3706	2.539351	NEUTRAL
3714	3.372603	ENTAILMENT
3715	3.750734	ENTAILMENT
3716	3.474065	ENTAILMENT
3717	3.234802	CONTRADICTION
3722	3.475412	ENTAILMENT
3723	2.277335	NEUTRAL
3724	3.119381	NEUTRAL
3726	2.523928	NEUTRAL
3729	2.806774	NEUTRAL
3730	2.918791	NEUTRAL
3731	3.509566	ENTAILMENT
3732	3.377592	NEUTRAL
3734	2.808241	NEUTRAL
3735	2.273218	NEUTRAL
3738	2.552820	NEUTRAL
3741	2.927797	NEUTRAL
3744	3.014398	CONTRADICTION
3745	2.815821	NEUTRAL
3749	2.628831	ENTAILMENT
3754	2.747659	NEUTRAL
3757	3.502859	NEUTRAL
3760	3.249535	CONTRADICTION
3763	2.985488	ENTAILMENT
3764	2.837357	NEUTRAL
3768	3.346453	ENTAILMENT
3769	3.483935	ENTAILMENT
3771	2.836628	CONTRADICTION
3772	3.008708	NEUTRAL
3773	2.995280	ENTAILMENT
3775	2.579115	NEUTRAL
3778	3.016601	NEUTRAL
3782	2.590110	NEUTRAL
3786	2.492400	NEUTRAL
3787	3.490084	NEUTRAL
3791	3.386594	ENTAILMENT
3792	2.763097	NEUTRAL
3793	2.526778	CONTRADICTION
3794	3.151166	ENTAILMENT
3796	2.959760	NEUTRAL
3798	2.509695	NEUTRAL
3802	2.853929	CONTRADICTION
3806	2.460177	NEUTRAL
3808	2.872912	ENTAILMENT
3810	2.824451	NEUTRAL
3811	2.874265	NEUTRAL
3813	3.126417	CONTRADICTION
3815	3.196548	NEUTRAL
3816	2.963157	ENTAILMENT
3817	2.918065	NEUTRAL
3818	2.546607	NEUTRAL
3819	3.751080	NEUTRAL
3822	3.765905	NEUTRAL
3824	3.079343	NEUTRAL
3829	2.776992	NEUTRAL
3830	2.552934	NEUTRAL
3832	3.165255	ENTAILMENT
3833	3.582333	CONTRADICTION
3835	3.300364	CONTRADICTION
3837	3.124822	ENTAILMENT
3841	2.823309	NEUTRAL
3842	3.165967	ENTAILMENT
3843	3.738310	ENTAILMENT
3848	3.113822	NEUTRAL
3849	2.607672	NEUTRAL
3850	3.553306	NEUTRAL
3851	2.803621	NEUTRAL
3854	3.752306	ENTAILMENT
3858	2.980682	NEUTRAL
3859	3.525227	NEUTRAL
3863	2.689755	NEUTRAL
3865	3.374104	ENTAILMENT
3867	3.709817	ENTAILMENT
3875	2.684461	NEUTRAL
3876	3.772775	ENTAILMENT
3877	3.179742	NEUTRAL
3878	3.848613	ENTAILMENT
3879	2.957669	CONTRADICTION
3881	3.078726	NEUTRAL
3888	2.570818	NEUTRAL
3889	2.183956	NEUTRAL
3890	2.508258	NEUTRAL
3891	2.493630	NEUTRAL
3894	3.397258	ENTAILMENT
3896	2.955517	NEUTRAL
3900	3.313153	NEUTRAL
3902	2.734400	NEUTRAL
3906	2.575891	NEUTRAL
3907	3.310190	ENTAILMENT
3911	3.532732	ENTAILMENT
3913	3.470609	NEUTRAL
3916	2.868069	NEUTRAL
3918	2.351352	NEUTRAL
3919	2.366854	NEUTRAL
3923	3.567169	NEUTRAL
3925	3.387462	ENTAILMENT
3926	2.736994	NEUTRAL
3927	2.619200	NEUTRAL
3928	2.966170	NEUTRAL
3931	2.389658	NEUTRAL
3932	2.537537	NEUTRAL
3933	2.490073	NEUTRAL
3937	3.024587	NEUTRAL
3944	3.018626	CONTRADICTION
3945	3.532853	ENTAILMENT
3946	2.468111	CONTRADICTION
3950	3.218620	CONTRADICTION
